time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-03-02 13:00,2015-03-02 14:00,0.071,0.004,0.091,5.995,
2015-03-02 14:00,2015-03-02 15:00,0.277,0.137,0.170,5.944,
2015-03-02 15:00,2015-03-02 16:00,0.201,0.112,0.116,5.460,
2015-03-02 16:00,2015-03-02 17:00,0.160,0.114,0.071,4.635,
2015-03-02 17:00,2015-03-02 18:00,0,0.002,0.008,4.281,
2015-03-02 18:00,2015-03-02 19:00,0,0,0,4.365,
2015-03-02 19:00,2015-03-02 20:00,0,0,0,4.337,
2015-03-02 20:00,2015-03-02 21:00,0,0,0,4.129,
2015-03-02 21:00,2015-03-02 22:00,0,0,0,3.860,
2015-03-02 22:00,2015-03-02 23:00,0,0,0,3.537,
2015-03-02 23:00,2015-03-03 00:00,0,0,0,2.972,
2015-03-03 00:00,2015-03-03 01:00,0,0,0,2.266,
2015-03-03 01:00,2015-03-03 02:00,0,0,0,1.906,
2015-03-03 02:00,2015-03-03 03:00,0,0,0,1.796,
2015-03-03 03:00,2015-03-03 04:00,0,0,0,1.518,
2015-03-03 04:00,2015-03-03 05:00,0,0,0,1.591,
2015-03-03 05:00,2015-03-03 06:00,0,0,0,1.698,
2015-03-03 06:00,2015-03-03 07:00,0,0,0,1.854,
2015-03-03 07:00,2015-03-03 08:00,0.024,0.013,0.031,2.800,
2015-03-03 08:00,2015-03-03 09:00,0.075,0.014,0.084,3.598,
2015-03-03 09:00,2015-03-03 10:00,0.044,0.001,0.065,3.612,
2015-03-03 10:00,2015-03-03 11:00,0.063,0,0.085,3.289,
2015-03-03 11:00,2015-03-03 12:00,0.047,0,0.068,3.491,
2015-03-03 12:00,2015-03-03 13:00,0.088,0.019,0.092,4.531,
2015-03-03 13:00,2015-03-03 14:00,0.127,0.035,0.117,5.855,
2015-03-03 14:00,2015-03-03 15:00,0.164,0.044,0.146,6.417,
2015-03-03 15:00,2015-03-03 16:00,0.105,0.030,0.100,5.975,
2015-03-03 16:00,2015-03-03 17:00,0.119,0.073,0.070,4.843,
2015-03-03 17:00,2015-03-03 18:00,0.003,0.009,0.010,4.037,
2015-03-03 18:00,2015-03-03 19:00,0,0,0,2.965,
2015-03-03 19:00,2015-03-03 20:00,0,0,0,2.206,
2015-03-03 20:00,2015-03-03 21:00,0,0,0,2.585,
2015-03-03 21:00,2015-03-03 22:00,0,0,0,2.453,
2015-03-03 22:00,2015-03-03 23:00,0,0,0,2.252,
2015-03-03 23:00,2015-03-04 00:00,0,0,0,1.932,
2015-03-04 00:00,2015-03-04 01:00,0,0,0,1.778,
2015-03-04 01:00,2015-03-04 02:00,0,0,0,1.712,
2015-03-04 02:00,2015-03-04 03:00,0,0,0,1.692,
2015-03-04 03:00,2015-03-04 04:00,0,0,0,1.805,
2015-03-04 04:00,2015-03-04 05:00,0,0,0,2.209,
2015-03-04 05:00,2015-03-04 06:00,0,0,0,2.026,
2015-03-04 06:00,2015-03-04 07:00,0,0,0,2.365,
2015-03-04 07:00,2015-03-04 08:00,0.097,0.089,0.030,3.432,
2015-03-04 08:00,2015-03-04 09:00,0.169,0.110,0.084,4.868,
2015-03-04 09:00,2015-03-04 10:00,0.108,0.008,0.124,6.100,
2015-03-04 10:00,2015-03-04 11:00,0.151,0.026,0.151,6.632,
2015-03-04 11:00,2015-03-04 12:00,0.115,0.002,0.139,6.789,
2015-03-04 12:00,2015-03-04 13:00,0.092,0.009,0.108,6.918,
2015-03-04 13:00,2015-03-04 14:00,0.217,0.049,0.197,6.900,
2015-03-04 14:00,2015-03-04 15:00,0.230,0.076,0.183,6.709,
2015-03-04 15:00,2015-03-04 16:00,0.149,0.050,0.124,6.253,
2015-03-04 16:00,2015-03-04 17:00,0.095,0.045,0.073,5.320,
2015-03-04 17:00,2015-03-04 18:00,0,0,0.005,4.569,
2015-03-04 18:00,2015-03-04 19:00,0,0,0,4.651,
2015-03-04 19:00,2015-03-04 20:00,0,0,0,4.658,
2015-03-04 20:00,2015-03-04 21:00,0,0,0,4.632,
2015-03-04 21:00,2015-03-04 22:00,0,0,0,4.420,
2015-03-04 22:00,2015-03-04 23:00,0,0,0,3.651,
2015-03-04 23:00,2015-03-05 00:00,0,0,0,2.496,
2015-03-05 00:00,2015-03-05 01:00,0,0,0,1.953,
2015-03-05 01:00,2015-03-05 02:00,0,0,0,1.716,
2015-03-05 02:00,2015-03-05 03:00,0,0,0,1.470,
2015-03-05 03:00,2015-03-05 04:00,0,0,0,1.173,
2015-03-05 04:00,2015-03-05 05:00,0,0,0,1.080,
2015-03-05 05:00,2015-03-05 06:00,0,0,0,1.229,
2015-03-05 06:00,2015-03-05 07:00,0,0,0.002,1.605,
2015-03-05 07:00,2015-03-05 08:00,0.062,0.045,0.040,4.127,
2015-03-05 08:00,2015-03-05 09:00,0.202,0.133,0.096,5.839,
2015-03-05 09:00,2015-03-05 10:00,0.273,0.161,0.144,7.183,
2015-03-05 10:00,2015-03-05 11:00,0.220,0.066,0.184,8.358,
2015-03-05 11:00,2015-03-05 12:00,0.445,0.273,0.228,9.049,
2015-03-05 12:00,2015-03-05 13:00,0.397,0.206,0.240,9.332,
2015-03-05 13:00,2015-03-05 14:00,0.340,0.153,0.228,9.407,
2015-03-05 14:00,2015-03-05 15:00,0.287,0.130,0.193,9.111,
2015-03-05 15:00,2015-03-05 16:00,0.190,0.080,0.138,8.209,
2015-03-05 16:00,2015-03-05 17:00,0.086,0.036,0.074,6.130,
2015-03-05 17:00,2015-03-05 18:00,0,0.004,0.010,3.473,
2015-03-05 18:00,2015-03-05 19:00,0,0,0,2.760,
2015-03-05 19:00,2015-03-05 20:00,0,0,0,3.155,
2015-03-05 20:00,2015-03-05 21:00,0,0,0,3.796,
2015-03-05 21:00,2015-03-05 22:00,0,0,0,4.052,
2015-03-05 22:00,2015-03-05 23:00,0,0,0,4.057,
2015-03-05 23:00,2015-03-06 00:00,0,0,0,4.142,
2015-03-06 00:00,2015-03-06 01:00,0,0,0,4.257,
2015-03-06 01:00,2015-03-06 02:00,0,0,0,4.245,
2015-03-06 02:00,2015-03-06 03:00,0,0,0,4.260,
2015-03-06 03:00,2015-03-06 04:00,0,0,0,4.537,
2015-03-06 04:00,2015-03-06 05:00,0,0,0,4.618,
2015-03-06 05:00,2015-03-06 06:00,0,0,0,4.623,
2015-03-06 06:00,2015-03-06 07:00,0,0,0.001,4.743,
2015-03-06 07:00,2015-03-06 08:00,0.005,0.001,0.021,5.495,
2015-03-06 08:00,2015-03-06 09:00,0.052,0.009,0.066,6.717,
2015-03-06 09:00,2015-03-06 10:00,0.025,0,0.046,8.233,
2015-03-06 10:00,2015-03-06 11:00,0.070,0,0.095,9.195,
2015-03-06 11:00,2015-03-06 12:00,0.151,0.007,0.171,9.479,
2015-03-06 12:00,2015-03-06 13:00,0.054,0,0.078,9.536,
2015-03-06 13:00,2015-03-06 14:00,0.112,0.003,0.135,9.457,
2015-03-06 14:00,2015-03-06 15:00,0.119,0.006,0.139,9.180,
2015-03-06 15:00,2015-03-06 16:00,0.094,0.010,0.109,8.528,
2015-03-06 16:00,2015-03-06 17:00,0.091,0.043,0.072,6.903,
2015-03-06 17:00,2015-03-06 18:00,0,0.005,0.010,4.375,
2015-03-06 18:00,2015-03-06 19:00,0,0,0,3.912,
2015-03-06 19:00,2015-03-06 20:00,0,0,0,3.936,
2015-03-06 20:00,2015-03-06 21:00,0,0,0,4.115,
2015-03-06 21:00,2015-03-06 22:00,0,0,0,3.755,
2015-03-06 22:00,2015-03-06 23:00,0,0,0,3.081,
2015-03-06 23:00,2015-03-07 00:00,0,0,0,3.217,
2015-03-07 00:00,2015-03-07 01:00,0,0,0,3.154,
2015-03-07 01:00,2015-03-07 02:00,0,0,0,2.881,
2015-03-07 02:00,2015-03-07 03:00,0,0,0,2.483,
2015-03-07 03:00,2015-03-07 04:00,0,0,0,2.483,
2015-03-07 04:00,2015-03-07 05:00,0,0,0,1.923,
2015-03-07 05:00,2015-03-07 06:00,0,0,0,1.465,
2015-03-07 06:00,2015-03-07 07:00,0,0,0.003,1.503,
2015-03-07 07:00,2015-03-07 08:00,0.022,0.004,0.037,2.418,
2015-03-07 08:00,2015-03-07 09:00,0.118,0.038,0.103,3.345,
2015-03-07 09:00,2015-03-07 10:00,0.147,0.021,0.151,5.176,
2015-03-07 10:00,2015-03-07 11:00,0.345,0.180,0.204,7.600,
2015-03-07 11:00,2015-03-07 12:00,0.542,0.417,0.203,9.633,
2015-03-07 12:00,2015-03-07 13:00,0.607,0.524,0.184,11.090,
2015-03-07 13:00,2015-03-07 14:00,0.461,0.323,0.204,11.840,
2015-03-07 14:00,2015-03-07 15:00,0.469,0.385,0.152,11.981,
2015-03-07 15:00,2015-03-07 16:00,0.374,0.308,0.115,11.367,
2015-03-07 16:00,2015-03-07 17:00,0.184,0.135,0.078,9.726,
2015-03-07 17:00,2015-03-07 18:00,0.006,0.010,0.012,7.891,
2015-03-07 18:00,2015-03-07 19:00,0,0,0,7.227,
2015-03-07 19:00,2015-03-07 20:00,0,0,0,6.403,
2015-03-07 20:00,2015-03-07 21:00,0,0,0,5.629,
2015-03-07 21:00,2015-03-07 22:00,0,0,0,4.979,
2015-03-07 22:00,2015-03-07 23:00,0,0,0,4.459,
2015-03-07 23:00,2015-03-08 00:00,0,0,0,3.983,
2015-03-08 00:00,2015-03-08 01:00,0,0,0,3.518,
2015-03-08 01:00,2015-03-08 02:00,0,0,0,3.077,
2015-03-08 02:00,2015-03-08 03:00,0,0,0,2.666,
2015-03-08 03:00,2015-03-08 04:00,0,0,0,2.317,
2015-03-08 04:00,2015-03-08 05:00,0,0,0,1.978,
2015-03-08 05:00,2015-03-08 06:00,0,0,0,1.609,
2015-03-08 06:00,2015-03-08 07:00,0,0.007,0.005,1.767,
2015-03-08 07:00,2015-03-08 08:00,0.139,0.129,0.034,3.293,
2015-03-08 08:00,2015-03-08 09:00,0.360,0.337,0.060,5.481,
2015-03-08 09:00,2015-03-08 10:00,0.528,0.514,0.085,8.425,
2015-03-08 10:00,2015-03-08 11:00,0.639,0.643,0.106,10.541,
2015-03-08 11:00,2015-03-08 12:00,0.703,0.727,0.116,12.146,
2015-03-08 12:00,2015-03-08 13:00,0.696,0.704,0.133,12.979,
2015-03-08 13:00,2015-03-08 14:00,0.652,0.645,0.132,13.193,
2015-03-08 14:00,2015-03-08 15:00,0.541,0.498,0.131,12.865,
2015-03-08 15:00,2015-03-08 16:00,0.371,0.301,0.120,11.855,
2015-03-08 16:00,2015-03-08 17:00,0.158,0.102,0.084,9.367,
2015-03-08 17:00,2015-03-08 18:00,0.005,0.008,0.013,6.576,
2015-03-08 18:00,2015-03-08 19:00,0,0,0,5.495,
2015-03-08 19:00,2015-03-08 20:00,0,0,0,5.009,
2015-03-08 20:00,2015-03-08 21:00,0,0,0,4.919,
2015-03-08 21:00,2015-03-08 22:00,0,0,0,5.908,
2015-03-08 22:00,2015-03-08 23:00,0,0,0,6.875,
2015-03-08 23:00,2015-03-09 00:00,0,0,0,6.609,
2015-03-09 00:00,2015-03-09 01:00,0,0,0,5.909,
2015-03-09 01:00,2015-03-09 02:00,0,0,0,5.544,
2015-03-09 02:00,2015-03-09 03:00,0,0,0,5.183,
2015-03-09 03:00,2015-03-09 04:00,0,0,0,4.744,
2015-03-09 04:00,2015-03-09 05:00,0,0,0,4.029,
2015-03-09 05:00,2015-03-09 06:00,0,0,0,3.713,
2015-03-09 06:00,2015-03-09 07:00,0,0,0.003,3.658,
2015-03-09 07:00,2015-03-09 08:00,0.029,0.006,0.044,4.385,
2015-03-09 08:00,2015-03-09 09:00,0.087,0.012,0.099,5.975,
2015-03-09 09:00,2015-03-09 10:00,0.089,0.001,0.113,7.937,
2015-03-09 10:00,2015-03-09 11:00,0.111,0.003,0.135,9.666,
2015-03-09 11:00,2015-03-09 12:00,0.091,0,0.117,10.871,
2015-03-09 12:00,2015-03-09 13:00,0.154,0.012,0.172,11.683,
2015-03-09 13:00,2015-03-09 14:00,0.425,0.274,0.210,12.091,
2015-03-09 14:00,2015-03-09 15:00,0.459,0.354,0.171,11.976,
2015-03-09 15:00,2015-03-09 16:00,0.222,0.107,0.149,11.402,
2015-03-09 16:00,2015-03-09 17:00,0.095,0.039,0.082,10.116,
2015-03-09 17:00,2015-03-09 18:00,0.008,0.008,0.018,8.592,
2015-03-09 18:00,2015-03-09 19:00,0,0,0,7.765,
2015-03-09 19:00,2015-03-09 20:00,0,0,0,7.235,
2015-03-09 20:00,2015-03-09 21:00,0,0,0,7.026,
2015-03-09 21:00,2015-03-09 22:00,0,0,0,6.783,
2015-03-09 22:00,2015-03-09 23:00,0,0,0,6.923,
2015-03-09 23:00,2015-03-10 00:00,0,0,0,7.252,
2015-03-10 00:00,2015-03-10 01:00,0,0,0,7.510,
2015-03-10 01:00,2015-03-10 02:00,0,0,0,7.429,
2015-03-10 02:00,2015-03-10 03:00,0,0,0,7.302,
2015-03-10 03:00,2015-03-10 04:00,0,0,0,7.111,
2015-03-10 04:00,2015-03-10 05:00,0,0,0,6.343,
2015-03-10 05:00,2015-03-10 06:00,0,0,0,5.735,
2015-03-10 06:00,2015-03-10 07:00,0,0.005,0.006,6.075,
2015-03-10 07:00,2015-03-10 08:00,0.088,0.062,0.050,6.599,
2015-03-10 08:00,2015-03-10 09:00,0.376,0.361,0.058,7.620,
2015-03-10 09:00,2015-03-10 10:00,0.531,0.515,0.089,9.215,
2015-03-10 10:00,2015-03-10 11:00,0.520,0.420,0.174,10.341,
2015-03-10 11:00,2015-03-10 12:00,0.608,0.527,0.182,10.906,
2015-03-10 12:00,2015-03-10 13:00,0.507,0.346,0.235,11.084,
2015-03-10 13:00,2015-03-10 14:00,0.419,0.307,0.168,10.883,
2015-03-10 14:00,2015-03-10 15:00,0.280,0.166,0.151,10.325,
2015-03-10 15:00,2015-03-10 16:00,0.313,0.215,0.136,9.366,
2015-03-10 16:00,2015-03-10 17:00,0.195,0.139,0.084,7.549,
2015-03-10 17:00,2015-03-10 18:00,0.015,0.014,0.020,4.843,
2015-03-10 18:00,2015-03-10 19:00,0,0,0,3.632,
2015-03-10 19:00,2015-03-10 20:00,0,0,0,2.697,
2015-03-10 20:00,2015-03-10 21:00,0,0,0,1.939,
2015-03-10 21:00,2015-03-10 22:00,0,0,0,1.358,
2015-03-10 22:00,2015-03-10 23:00,0,0,0,1.022,
2015-03-10 23:00,2015-03-11 00:00,0,0,0,1.345,
2015-03-11 00:00,2015-03-11 01:00,0,0,0,1.939,
2015-03-11 01:00,2015-03-11 02:00,0,0,0,2.559,
2015-03-11 02:00,2015-03-11 03:00,0,0,0,2.403,
2015-03-11 03:00,2015-03-11 04:00,0,0,0,2.102,
2015-03-11 04:00,2015-03-11 05:00,0,0,0,1.857,
2015-03-11 05:00,2015-03-11 06:00,0,0,0,1.638,
2015-03-11 06:00,2015-03-11 07:00,0,0.001,0.005,1.725,
2015-03-11 07:00,2015-03-11 08:00,0.068,0.032,0.057,2.179,
2015-03-11 08:00,2015-03-11 09:00,0.179,0.080,0.122,2.675,
2015-03-11 09:00,2015-03-11 10:00,0.405,0.287,0.157,4.028,
2015-03-11 10:00,2015-03-11 11:00,0.570,0.481,0.163,6.729,
2015-03-11 11:00,2015-03-11 12:00,0.682,0.649,0.149,8.564,
2015-03-11 12:00,2015-03-11 13:00,0.703,0.686,0.145,9.572,
2015-03-11 13:00,2015-03-11 14:00,0.663,0.638,0.140,10.035,
2015-03-11 14:00,2015-03-11 15:00,0.566,0.523,0.129,10.073,
2015-03-11 15:00,2015-03-11 16:00,0.408,0.345,0.114,9.628,
2015-03-11 16:00,2015-03-11 17:00,0.214,0.162,0.081,8.120,
2015-03-11 17:00,2015-03-11 18:00,0.027,0.026,0.022,6.229,
2015-03-11 18:00,2015-03-11 19:00,0,0,0,4.997,
2015-03-11 19:00,2015-03-11 20:00,0,0,0,4.077,
2015-03-11 20:00,2015-03-11 21:00,0,0,0,3.236,
2015-03-11 21:00,2015-03-11 22:00,0,0,0,2.461,
2015-03-11 22:00,2015-03-11 23:00,0,0,0,1.855,
2015-03-11 23:00,2015-03-12 00:00,0,0,0,1.074,
2015-03-12 00:00,2015-03-12 01:00,0,0,0,0.457,
2015-03-12 01:00,2015-03-12 02:00,0,0,0,-0.225,
2015-03-12 02:00,2015-03-12 03:00,0,0,0,-0.979,
2015-03-12 03:00,2015-03-12 04:00,0,0,0,-1.547,
2015-03-12 04:00,2015-03-12 05:00,0,0,0,-1.980,
2015-03-12 05:00,2015-03-12 06:00,0,0,0,-2.293,
2015-03-12 06:00,2015-03-12 07:00,0.001,0.009,0.008,-1.089,
2015-03-12 07:00,2015-03-12 08:00,0.182,0.172,0.033,1.651,
2015-03-12 08:00,2015-03-12 09:00,0.412,0.403,0.049,3.796,
2015-03-12 09:00,2015-03-12 10:00,0.573,0.574,0.074,6.907,
2015-03-12 10:00,2015-03-12 11:00,0.671,0.684,0.102,9.327,
2015-03-12 11:00,2015-03-12 12:00,0.730,0.761,0.113,10.721,
2015-03-12 12:00,2015-03-12 13:00,0.732,0.759,0.123,11.559,
2015-03-12 13:00,2015-03-12 14:00,0.682,0.686,0.126,11.960,
2015-03-12 14:00,2015-03-12 15:00,0.575,0.546,0.124,11.896,
2015-03-12 15:00,2015-03-12 16:00,0.414,0.356,0.113,11.226,
2015-03-12 16:00,2015-03-12 17:00,0.214,0.161,0.084,9.093,
2015-03-12 17:00,2015-03-12 18:00,0.027,0.024,0.024,6.211,
2015-03-12 18:00,2015-03-12 19:00,0,0,0,5.376,
2015-03-12 19:00,2015-03-12 20:00,0,0,0,4.849,
2015-03-12 20:00,2015-03-12 21:00,0,0,0,4.191,
2015-03-12 21:00,2015-03-12 22:00,0,0,0,3.414,
2015-03-12 22:00,2015-03-12 23:00,0,0,0,2.602,
2015-03-12 23:00,2015-03-13 00:00,0,0,0,1.881,
2015-03-13 00:00,2015-03-13 01:00,0,0,0,1.571,
2015-03-13 01:00,2015-03-13 02:00,0,0,0,1.760,
2015-03-13 02:00,2015-03-13 03:00,0,0,0,1.618,
2015-03-13 03:00,2015-03-13 04:00,0,0,0,1.448,
2015-03-13 04:00,2015-03-13 05:00,0,0,0,1.165,
2015-03-13 05:00,2015-03-13 06:00,0,0,0,0.884,
2015-03-13 06:00,2015-03-13 07:00,0.002,0.009,0.009,0.813,
2015-03-13 07:00,2015-03-13 08:00,0.183,0.169,0.036,1.705,
2015-03-13 08:00,2015-03-13 09:00,0.410,0.393,0.055,3.707,
2015-03-13 09:00,2015-03-13 10:00,0.569,0.559,0.082,5.908,
2015-03-13 10:00,2015-03-13 11:00,0.668,0.663,0.112,7.717,
2015-03-13 11:00,2015-03-13 12:00,0.732,0.746,0.121,8.729,
2015-03-13 12:00,2015-03-13 13:00,0.712,0.695,0.147,9.201,
2015-03-13 13:00,2015-03-13 14:00,0.646,0.595,0.158,9.344,
2015-03-13 14:00,2015-03-13 15:00,0.489,0.378,0.175,9.125,
2015-03-13 15:00,2015-03-13 16:00,0.382,0.299,0.128,8.484,
2015-03-13 16:00,2015-03-13 17:00,0.205,0.143,0.090,6.965,
2015-03-13 17:00,2015-03-13 18:00,0.024,0.018,0.026,4.262,
2015-03-13 18:00,2015-03-13 19:00,0,0,0,3.297,
2015-03-13 19:00,2015-03-13 20:00,0,0,0,2.553,
2015-03-13 20:00,2015-03-13 21:00,0,0,0,1.875,
2015-03-13 21:00,2015-03-13 22:00,0,0,0,1.399,
2015-03-13 22:00,2015-03-13 23:00,0,0,0,1.059,
2015-03-13 23:00,2015-03-14 00:00,0,0,0,0.703,
2015-03-14 00:00,2015-03-14 01:00,0,0,0,0.364,
